dataset_index,image_path,label,class_name,mask_pixels,mask_ratio,detected
171,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_1460.jpg,1,n02085782-Japanese_spaniel,18395,0.36660953443877553,True
172,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_1503.jpg,1,n02085782-Japanese_spaniel,30420,0.6062659438775511,True
173,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_1521.jpg,1,n02085782-Japanese_spaniel,27805,0.5541493941326531,True
174,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_1528.jpg,1,n02085782-Japanese_spaniel,21809,0.4346500318877551,True
175,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_1552.jpg,1,n02085782-Japanese_spaniel,21886,0.43618463010204084,True
176,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_1600.jpg,1,n02085782-Japanese_spaniel,35236,0.7022480867346939,True
177,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_1610.jpg,1,n02085782-Japanese_spaniel,25525,0.5087093431122449,True
178,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_1626.jpg,1,n02085782-Japanese_spaniel,23401,0.4663783482142857,True
179,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_1656.jpg,1,n02085782-Japanese_spaniel,20461,0.4077845982142857,True
180,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_1665.jpg,1,n02085782-Japanese_spaniel,2649,0.05279416454081633,True
181,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_1691.jpg,1,n02085782-Japanese_spaniel,12048,0.24011479591836735,True
182,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_17.jpg,1,n02085782-Japanese_spaniel,0,0.0,False
183,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_172.jpg,1,n02085782-Japanese_spaniel,15353,0.3059829400510204,True
184,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_1724.jpg,1,n02085782-Japanese_spaniel,31002,0.6178651147959183,True
185,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_1731.jpg,1,n02085782-Japanese_spaniel,27788,0.5538105867346939,True
186,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_1750.jpg,1,n02085782-Japanese_spaniel,17452,0.3478156887755102,True
187,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_1764.jpg,1,n02085782-Japanese_spaniel,20070,0.39999202806122447,True
188,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_1774.jpg,1,n02085782-Japanese_spaniel,6159,0.12274792729591837,True
189,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_1778.jpg,1,n02085782-Japanese_spaniel,10111,0.2015106823979592,True
190,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_1782.jpg,1,n02085782-Japanese_spaniel,32780,0.6533003826530612,True
191,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_1836.jpg,1,n02085782-Japanese_spaniel,18117,0.3610690369897959,True
192,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_1848.jpg,1,n02085782-Japanese_spaniel,36393,0.7253069196428571,True
193,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_1855.jpg,1,n02085782-Japanese_spaniel,24355,0.48539142219387754,True
194,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_186.jpg,1,n02085782-Japanese_spaniel,13446,0.26797672193877553,True
195,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_1890.jpg,1,n02085782-Japanese_spaniel,24312,0.4845344387755102,True
196,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_191.jpg,1,n02085782-Japanese_spaniel,24048,0.47927295918367346,True
197,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_1929.jpg,1,n02085782-Japanese_spaniel,15130,0.30153858418367346,True
198,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_1949.jpg,1,n02085782-Japanese_spaniel,22285,0.44413663903061223,True
199,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_1964.jpg,1,n02085782-Japanese_spaniel,19247,0.38358976403061223,True
200,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2.jpg,1,n02085782-Japanese_spaniel,15340,0.3057238520408163,True
201,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2010.jpg,1,n02085782-Japanese_spaniel,10206,0.20340401785714285,True
202,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2014.jpg,1,n02085782-Japanese_spaniel,26610,0.5303332270408163,True
203,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2045.jpg,1,n02085782-Japanese_spaniel,33918,0.6759805484693877,True
204,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2074.jpg,1,n02085782-Japanese_spaniel,13534,0.26973054846938777,True
205,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2100.jpg,1,n02085782-Japanese_spaniel,30237,0.6026187818877551,True
206,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2118.jpg,1,n02085782-Japanese_spaniel,19143,0.3815170599489796,True
207,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2128.jpg,1,n02085782-Japanese_spaniel,16879,0.33639588647959184,True
208,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2162.jpg,1,n02085782-Japanese_spaniel,23972,0.47775829081632654,True
209,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2182.jpg,1,n02085782-Japanese_spaniel,18459,0.36788504464285715,True
210,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2207.jpg,1,n02085782-Japanese_spaniel,19996,0.3985172193877551,True
211,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2241.jpg,1,n02085782-Japanese_spaniel,17327,0.34532445790816324,True
212,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2250.jpg,1,n02085782-Japanese_spaniel,37129,0.7399752869897959,True
213,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2255.jpg,1,n02085782-Japanese_spaniel,21865,0.43576610331632654,True
214,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2269.jpg,1,n02085782-Japanese_spaniel,8539,0.17018096301020408,True
215,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2279.jpg,1,n02085782-Japanese_spaniel,19373,0.38610092474489793,True
216,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2293.jpg,1,n02085782-Japanese_spaniel,26956,0.5372289540816326,True
217,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_23.jpg,1,n02085782-Japanese_spaniel,10891,0.21705596301020408,True
218,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_230.jpg,1,n02085782-Japanese_spaniel,18841,0.3754982461734694,True
219,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2323.jpg,1,n02085782-Japanese_spaniel,21703,0.4325374681122449,True
220,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2345.jpg,1,n02085782-Japanese_spaniel,33207,0.6618104272959183,True
221,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2354.jpg,1,n02085782-Japanese_spaniel,15561,0.3101283482142857,True
222,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2428.jpg,1,n02085782-Japanese_spaniel,37317,0.7437220982142857,True
223,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2459.jpg,1,n02085782-Japanese_spaniel,19499,0.3886120854591837,True
224,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2491.jpg,1,n02085782-Japanese_spaniel,20542,0.40939891581632654,True
225,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2549.jpg,1,n02085782-Japanese_spaniel,29429,0.5865154655612245,True
226,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2584.jpg,1,n02085782-Japanese_spaniel,23733,0.47299505739795916,True
227,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2635.jpg,1,n02085782-Japanese_spaniel,24553,0.4893375318877551,True
228,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2640.jpg,1,n02085782-Japanese_spaniel,25400,0.506218112244898,True
229,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2655.jpg,1,n02085782-Japanese_spaniel,33240,0.662468112244898,True
230,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_267.jpg,1,n02085782-Japanese_spaniel,16545,0.32973931760204084,True
231,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2690.jpg,1,n02085782-Japanese_spaniel,42281,0.8426538584183674,True
232,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2695.jpg,1,n02085782-Japanese_spaniel,182,0.003627232142857143,True
233,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2715.jpg,1,n02085782-Japanese_spaniel,23021,0.458805006377551,True
234,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2762.jpg,1,n02085782-Japanese_spaniel,16553,0.329898756377551,True
235,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2796.jpg,1,n02085782-Japanese_spaniel,32579,0.6492944834183674,True
236,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_28.jpg,1,n02085782-Japanese_spaniel,15750,0.3138950892857143,True
237,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2874.jpg,1,n02085782-Japanese_spaniel,13630,0.2716438137755102,True
238,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2886.jpg,1,n02085782-Japanese_spaniel,22411,0.44664779974489793,True
239,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2914.jpg,1,n02085782-Japanese_spaniel,7850,0.15644929846938777,True
240,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2922.jpg,1,n02085782-Japanese_spaniel,36315,0.7237523915816326,True
241,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2939.jpg,1,n02085782-Japanese_spaniel,11661,0.23240194515306123,True
242,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_2978.jpg,1,n02085782-Japanese_spaniel,0,0.0,False
243,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3019.jpg,1,n02085782-Japanese_spaniel,6680,0.13313137755102042,True
244,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3021.jpg,1,n02085782-Japanese_spaniel,35053,0.698600924744898,True
245,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3030.jpg,1,n02085782-Japanese_spaniel,16085,0.3205715880102041,True
246,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3031.jpg,1,n02085782-Japanese_spaniel,18,0.0003587372448979592,True
247,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3052.jpg,1,n02085782-Japanese_spaniel,24008,0.47847576530612246,True
248,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3065.jpg,1,n02085782-Japanese_spaniel,29861,0.5951251594387755,True
249,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3071.jpg,1,n02085782-Japanese_spaniel,26658,0.5312898596938775,True
250,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_309.jpg,1,n02085782-Japanese_spaniel,29965,0.5971978635204082,True
251,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3098.jpg,1,n02085782-Japanese_spaniel,13594,0.2709263392857143,True
252,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3121.jpg,1,n02085782-Japanese_spaniel,30490,0.6076610331632653,True
253,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_313.jpg,1,n02085782-Japanese_spaniel,22312,0.44467474489795916,True
254,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3148.jpg,1,n02085782-Japanese_spaniel,22661,0.45163026147959184,True
255,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3158.jpg,1,n02085782-Japanese_spaniel,25872,0.515625,True
256,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3215.jpg,1,n02085782-Japanese_spaniel,15680,0.3125,True
257,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3325.jpg,1,n02085782-Japanese_spaniel,26042,0.5190130739795918,True
258,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3331.jpg,1,n02085782-Japanese_spaniel,11695,0.23307955994897958,True
259,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3354.jpg,1,n02085782-Japanese_spaniel,21519,0.4288703762755102,True
260,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3387.jpg,1,n02085782-Japanese_spaniel,19352,0.3856823979591837,True
261,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3400.jpg,1,n02085782-Japanese_spaniel,15319,0.30530532525510207,True
262,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3404.jpg,1,n02085782-Japanese_spaniel,4652,0.09271364795918367,True
263,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3420.jpg,1,n02085782-Japanese_spaniel,25179,0.5018136160714286,True
264,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3481.jpg,1,n02085782-Japanese_spaniel,32941,0.6565090880102041,True
265,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3499.jpg,1,n02085782-Japanese_spaniel,14719,0.29334741709183676,True
266,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3516.jpg,1,n02085782-Japanese_spaniel,23116,0.4606983418367347,True
267,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3578.jpg,1,n02085782-Japanese_spaniel,13782,0.2746731505102041,True
268,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3649.jpg,1,n02085782-Japanese_spaniel,38086,0.7590481505102041,True
269,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3720.jpg,1,n02085782-Japanese_spaniel,23878,0.4758848852040816,True
270,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3727.jpg,1,n02085782-Japanese_spaniel,10476,0.20878507653061223,True
271,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3744.jpg,1,n02085782-Japanese_spaniel,22543,0.4492785395408163,True
272,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3781.jpg,1,n02085782-Japanese_spaniel,18181,0.36234454719387754,True
273,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_38.jpg,1,n02085782-Japanese_spaniel,32264,0.6430165816326531,True
274,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_381.jpg,1,n02085782-Japanese_spaniel,18301,0.3647361288265306,True
275,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3810.jpg,1,n02085782-Japanese_spaniel,31013,0.6180843431122449,True
276,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_382.jpg,1,n02085782-Japanese_spaniel,24738,0.49302455357142855,True
277,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_385.jpg,1,n02085782-Japanese_spaniel,18432,0.3673469387755102,True
278,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3855.jpg,1,n02085782-Japanese_spaniel,19396,0.3865593112244898,True
279,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3870.jpg,1,n02085782-Japanese_spaniel,40749,0.8121213329081632,True
280,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3889.jpg,1,n02085782-Japanese_spaniel,18275,0.36421795280612246,True
281,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3896.jpg,1,n02085782-Japanese_spaniel,33096,0.6595982142857143,True
282,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3899.jpg,1,n02085782-Japanese_spaniel,26610,0.5303332270408163,True
283,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3966.jpg,1,n02085782-Japanese_spaniel,21653,0.43154097576530615,True
284,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3979.jpg,1,n02085782-Japanese_spaniel,12832,0.2557397959183674,True
285,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_3990.jpg,1,n02085782-Japanese_spaniel,25248,0.5031887755102041,True
286,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_4042.jpg,1,n02085782-Japanese_spaniel,25604,0.5102838010204082,True
287,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_4208.jpg,1,n02085782-Japanese_spaniel,14092,0.28085140306122447,True
288,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_4269.jpg,1,n02085782-Japanese_spaniel,13339,0.26584422831632654,True
289,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_4294.jpg,1,n02085782-Japanese_spaniel,23256,0.46348852040816324,True
290,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_4332.jpg,1,n02085782-Japanese_spaniel,22004,0.4385363520408163,True
291,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_435.jpg,1,n02085782-Japanese_spaniel,18002,0.35877710459183676,True
292,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_4351.jpg,1,n02085782-Japanese_spaniel,15559,0.31008848852040816,True
293,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_4365.jpg,1,n02085782-Japanese_spaniel,26358,0.5253109056122449,True
294,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_440.jpg,1,n02085782-Japanese_spaniel,26123,0.5206273915816326,True
295,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_4436.jpg,1,n02085782-Japanese_spaniel,29309,0.5841238839285714,True
296,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_4438.jpg,1,n02085782-Japanese_spaniel,19457,0.3877750318877551,True
297,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02085782-Japanese_spaniel/n02085782_4458.jpg,1,n02085782-Japanese_spaniel,14130,0.28160873724489793,True
